grain_id,phi1,Phi,phi2,x,y,area,diameter,misorientation_cube_deg,misorientation_goss_deg,misorientation_rotated_cube_deg,misorientation_rotated_goss_deg,misorientation_alpha_deg,misorientation_gamma_deg,misorientation_eta_deg,misorientation_lambda_deg,is_relevant,nearest_component,angle_to_nearest_component_deg
1225,187.517,31.712,162.53,1728.0,141.568,999.0,35.66,33.1989,18.1678,46.9279,49.5403,36.4956,33.7231,11.7385,31.712,True,Other/Random,18.17
1226,157.848,50.057,223.53,2355.12,144.865,936.0,34.52,54.1591,33.0782,55.0241,45.7254,14.9614,18.639,33.0462,44.7576,True,Other/Random,33.08
1227,171.772,42.825,214.46,2415.6,148.438,1314.0,40.9,49.8964,29.1589,46.5794,49.6517,27.0016,29.769,28.9046,42.825,False,Other/Random,29.16
1228,181.427,28.569,150.74,2745.1,145.75,540.0,26.22,39.6823,32.4827,33.2378,53.2343,24.1703,37.8199,28.0143,28.569,False,Other/Random,32.48
1229,161.35,44.544,180.14,4249.82,149.477,981.0,35.34,48.0554,18.5564,51.4787,59.6612,26.4499,22.3748,18.5505,44.544,False,Other/Random,18.56
1230,14.921,37.238,326.28,5246.24,146.52,675.0,29.32,41.5635,25.621,45.263,47.8464,27.586,27.4773,23.4348,37.238,False,Other/Random,25.62
1231,240.465,12.371,90.2,5831.69,172.614,3429.0,66.08,31.784,51.9073,19.9369,43.6199,19.8679,42.9004,31.6173,12.371,True,Other/Random,19.94
1232,156.34,47.42,221.97,6239.32,151.629,630.0,28.32,50.6411,30.6483,54.0346,46.5805,16.6385,18.0772,30.392,47.42,False,Other/Random,30.65
1233,204.863,34.743,138.54,6794.91,162.853,3483.0,66.59,38.3931,28.9963,44.5963,41.5416,24.5825,24.3154,24.6727,34.743,False,Other/Random,29.0
1234,17.097,46.027,321.03,8813.58,157.875,1872.0,48.82,50.7035,29.5375,51.2268,48.2169,20.5639,23.051,29.3674,46.027,False,Other/Random,29.54
1235,29.866,43.394,350.22,8892.43,131.571,63.0,8.96,47.6128,23.8799,49.7363,53.4314,23.2104,16.0507,23.6439,43.394,False,Other/Random,23.88
1236,211.186,45.716,129.97,10085.94,169.093,3951.0,70.93,49.2542,35.3866,52.319,41.0243,13.4751,13.8972,34.2449,45.716,True,Other/Random,35.39
1237,208.38,11.67,113.16,10406.67,163.671,3312.0,64.94,40.1274,53.2293,13.3721,52.5848,12.7658,43.6415,39.2847,11.67,True,rotated_cube,13.37
1238,155.996,37.518,227.59,10728.1,168.509,3501.0,66.77,44.0888,34.0582,43.0072,43.6508,22.7708,22.7542,31.3136,37.518,False,Other/Random,34.06
1239,162.527,41.549,222.37,11252.97,154.5,756.0,31.03,48.1528,32.0479,45.9625,48.6537,22.8602,24.1713,31.1126,41.549,False,Other/Random,32.05
1240,303.726,18.996,69.52,14203.05,136.696,207.0,16.23,23.1234,41.8967,36.8763,31.9645,29.0839,36.2396,21.4143,18.996,False,Other/Random,23.12
1241,157.04,8.909,226.78,14239.52,157.732,639.0,28.52,25.409,44.4681,22.9577,46.656,22.4369,46.5602,24.302,8.909,True,Other/Random,22.96
1242,335.151,29.068,12.24,15000.26,155.245,1287.0,40.48,31.6308,22.9823,43.2597,46.3086,31.3933,28.7127,15.2775,29.068,False,Other/Random,22.98
1243,309.93,12.661,79.04,15691.5,129.0,18.0,4.79,31.5615,49.761,20.4013,44.007,20.3908,42.1344,31.0667,12.661,True,Other/Random,20.4
1244,130.912,50.291,222.45,15927.36,164.292,5112.0,80.68,50.6989,36.9902,56.5742,35.8586,20.0692,5.501,35.9914,50.291,True,Other/Random,35.86
1245,350.63,26.346,25.35,16187.46,164.495,3960.0,71.01,30.7401,26.1503,39.0041,47.0581,33.0385,35.7179,17.4235,26.346,False,Other/Random,26.15
1246,58.977,13.36,277.46,658.69,172.238,4581.0,76.37,27.0403,48.1684,25.218,39.7942,25.2062,41.8575,26.6675,13.36,True,Other/Random,25.22
1247,295.748,41.129,52.18,2106.65,190.031,10930.0,117.95,42.7903,42.813,52.2363,25.946,20.8168,19.6268,36.6491,41.129,False,Other/Random,25.95
1248,220.062,12.15,116.84,3807.59,154.311,1998.0,50.44,26.0602,44.5905,25.0103,42.5545,24.7818,42.6396,24.9099,12.15,True,Other/Random,25.01
1249,169.702,19.586,168.5,3836.7,147.18,450.0,23.94,29.2253,32.894,30.2767,53.0658,24.1392,39.7389,21.4776,19.586,False,Other/Random,29.23
1250,177.636,21.385,166.65,4164.53,152.118,1071.0,36.93,26.4834,28.1435,36.1243,50.0529,30.5235,40.8324,15.5747,21.385,False,Other/Random,26.48
1251,182.285,32.347,138.47,4737.99,170.475,4887.0,78.88,50.4485,41.6462,32.8415,57.7782,23.1663,36.0272,39.615,32.347,False,Other/Random,32.84
1252,202.57,33.535,139.63,5914.45,176.175,5859.0,86.37,37.8461,29.0172,42.9315,42.6341,26.2307,26.0782,24.3909,33.535,False,Other/Random,29.02
1253,184.458,45.482,133.29,6893.01,160.377,3825.0,69.79,61.3047,43.6819,45.5605,44.6942,28.5458,32.0894,43.6736,44.694,False,Other/Random,43.68
1254,356.529,15.189,338.97,8923.55,158.004,2169.0,52.55,28.7659,38.2151,25.4646,50.9849,21.8183,44.1655,24.3959,15.189,False,Other/Random,25.46
1255,335.203,21.902,20.66,9182.96,165.246,549.0,26.44,22.2846,26.4308,46.1403,41.688,37.7421,34.7638,9.3501,21.902,True,Other/Random,22.28
1256,53.378,21.185,298.32,9216.66,165.557,3249.0,64.32,22.7363,38.6971,42.1908,30.3626,27.0155,33.8757,19.6486,21.185,False,Other/Random,22.74
1257,200.404,49.225,142.12,9449.5,164.895,3348.0,65.29,52.0525,28.4228,55.976,47.0384,18.0574,20.0697,28.4081,44.7841,False,Other/Random,28.42
1258,211.302,50.954,144.71,9595.83,154.81,1611.0,45.29,51.0994,27.605,56.7935,44.9938,19.2452,11.5396,27.5626,48.4255,True,Other/Random,27.61
1259,164.162,49.216,218.58,9769.93,155.384,1710.0,46.66,53.7158,30.3187,53.7282,44.8897,19.2167,23.5087,30.3184,43.2448,False,Other/Random,30.32
1260,225.277,56.212,126.51,11227.31,156.837,1323.0,41.04,56.7604,43.0665,49.4118,36.5027,6.804,1.4939,42.5867,53.8067,True,Other/Random,36.5
1261,332.365,51.812,39.13,11394.0,133.5,18.0,4.79,52.9857,29.7573,60.2762,46.4809,15.2806,14.1991,29.7505,45.8674,True,Other/Random,29.76
1262,192.438,38.874,133.35,11647.5,132.0,36.0,6.77,51.3433,38.7137,40.2873,52.3677,28.0017,28.1915,37.6013,38.874,False,Other/Random,38.71
1263,73.275,5.161,313.16,11670.93,152.743,1260.0,40.05,26.9253,49.7867,19.263,48.0345,18.8155,50.231,26.7972,5.161,True,Other/Random,19.26
1264,24.885,49.335,322.4,11821.05,179.908,3519.0,66.94,50.8477,27.6837,58.4014,46.9468,17.4878,16.7077,27.6208,46.5196,False,Other/Random,27.68
1265,157.693,39.163,227.32,12006.62,170.696,6741.0,92.64,46.2035,34.4719,43.7894,45.2582,22.3692,22.5758,32.4856,39.163,False,Other/Random,34.47
1266,26.313,44.979,315.29,12331.2,139.0,135.0,13.11,48.4145,31.7773,51.9035,43.8513,16.6507,17.2323,30.948,44.979,False,Other/Random,31.78
1267,314.319,53.069,43.49,13959.34,143.282,639.0,28.52,53.1109,37.0556,56.3033,37.6813,16.9374,1.7551,36.6085,53.069,True,Other/Random,37.06
1268,329.261,41.344,55.14,14532.5,166.014,3888.0,70.36,47.7346,38.6098,45.9895,40.9243,17.5778,17.0227,36.2793,41.344,False,Other/Random,38.61
1269,326.184,26.741,20.46,15343.37,149.328,1125.0,37.85,29.8364,27.4278,41.2079,42.1518,30.843,28.8347,17.7965,26.741,False,Other/Random,27.43
1270,7.523,19.185,0.29,16222.04,149.96,675.0,29.32,20.7011,26.9418,41.6881,48.1906,37.2032,40.6924,7.7975,19.185,True,Other/Random,20.7
1271,17.036,40.24,321.76,1862.8,152.9,270.0,18.54,45.279,28.4642,46.497,47.941,24.2699,24.9626,27.204,40.24,False,Other/Random,28.46
1272,10.774,7.437,20.19,6012.96,156.741,1494.0,43.61,31.8233,48.0926,15.8758,54.123,14.4167,48.7096,30.9035,7.437,True,Other/Random,15.88
1273,168.919,43.108,217.99,6708.66,185.961,4815.0,78.3,50.4756,31.0189,46.583,49.2394,25.123,27.8067,30.7067,43.108,False,Other/Random,31.02
1274,206.083,22.941,127.45,6972.07,148.304,828.0,32.47,34.8909,39.8093,29.4135,43.2543,27.2845,33.6174,29.8209,22.941,False,Other/Random,29.41
1275,171.421,6.021,148.93,7007.33,162.095,2286.0,53.95,40.0854,54.8438,8.0535,58.6521,6.3048,49.978,39.6109,6.021,True,rotated_cube,8.05
1276,215.09,53.86,139.11,7502.77,151.188,1386.0,42.01,54.1482,32.8322,57.1706,43.3416,14.5026,8.0914,32.8067,48.639,True,Other/Random,32.83
1277,2.223,38.545,334.3,8972.71,154.846,1287.0,40.48,44.8986,24.9218,43.9467,55.116,30.5803,34.4111,23.9986,38.545,False,Other/Random,24.92
1278,19.028,40.772,318.55,11445.72,163.925,1431.0,42.68,46.2996,30.5574,46.3721,47.1256,22.7362,23.5662,29.3054,40.772,False,Other/Random,30.56
1279,310.299,38.09,41.71,12136.21,166.441,3222.0,64.05,38.8887,33.1724,52.6246,32.2881,23.9267,16.9812,28.0883,38.09,False,Other/Random,32.29
1280,151.177,24.847,233.83,12762.23,140.538,117.0,12.21,35.1121,38.9892,31.793,41.4748,29.7768,31.4153,29.5146,24.847,False,Other/Random,31.79
1281,231.384,53.514,134.36,13783.97,174.821,3420.0,65.99,53.7988,40.5462,56.5216,35.2808,18.2141,5.3141,39.7784,51.0823,True,Other/Random,35.28
1282,334.967,43.306,47.84,14365.45,168.94,2097.0,51.67,48.6878,34.3776,48.417,44.4817,18.0204,18.8256,33.2375,43.306,False,Other/Random,34.38
1283,0.431,33.929,15.14,16427.56,156.55,1080.0,37.08,37.2357,19.0092,44.6282,54.2974,32.8855,36.5135,15.4994,33.929,False,Other/Random,19.01
1284,170.139,35.75,216.91,373.62,156.077,1764.0,47.39,44.5615,31.3912,39.8718,51.2822,30.2124,30.8331,29.3972,35.75,False,Other/Random,31.39
1285,162.385,44.894,223.4,2724.86,170.959,3321.0,65.03,51.4379,33.231,48.6371,48.51,20.4891,22.9708,32.8805,44.894,False,Other/Random,33.23
1286,168.264,19.136,163.84,2964.47,164.183,2016.0,50.66,33.7209,37.2148,25.6126,55.0967,18.6773,39.7134,27.5105,19.136,False,Other/Random,25.61
1287,178.811,11.611,142.77,3006.34,163.493,1827.0,48.23,40.0717,50.414,13.3408,56.7298,9.9894,46.8333,38.3953,11.611,True,rotated_cube,13.34
1288,22.542,5.448,354.59,3390.0,145.2,180.0,15.14,17.9712,43.0711,28.3852,47.0363,27.8481,49.7305,17.1637,5.448,True,Other/Random,17.97
1289,222.994,36.277,126.5,4195.13,159.111,1458.0,43.09,37.7185,35.0384,49.6548,31.2015,16.9727,18.5121,28.7196,36.277,False,Other/Random,31.2
1290,206.788,12.333,131.82,5467.33,149.026,693.0,29.7,24.6566,41.4808,26.5948,43.8755,25.8459,43.1397,22.5783,12.333,True,Other/Random,24.66
1291,86.861,2.149,246.7,5499.12,159.924,1782.0,47.63,26.5246,51.5534,18.6839,50.0007,18.6474,53.1482,26.5219,2.149,True,Other/Random,18.68
1292,358.511,16.834,16.14,7586.73,165.308,2106.0,51.78,22.282,31.7658,34.6089,47.5737,31.3148,43.6061,14.721,16.834,True,Other/Random,22.28
1293,176.196,32.155,217.23,7837.88,179.815,5706.0,85.24,46.0608,36.5725,34.1228,54.9063,24.5173,35.3362,34.0611,32.155,False,Other/Random,34.12
1294,212.5,21.92,113.18,8066.04,179.376,4671.0,77.12,40.5446,47.9427,24.3547,45.5275,23.3942,33.5718,37.7964,21.92,False,Other/Random,24.35
1295,346.19,26.965,49.52,8885.87,168.797,576.0,27.08,44.4808,42.7904,28.4924,51.1598,23.6313,33.7671,37.6044,26.965,False,Other/Random,28.49
1296,168.581,42.585,221.1,10821.65,173.993,3672.0,68.38,51.5105,33.836,45.1358,49.2157,25.2296,27.7009,33.4391,42.585,False,Other/Random,33.84
1297,332.563,52.039,38.89,11399.12,148.235,153.0,13.96,53.1985,29.6884,60.3009,46.7498,15.3527,14.3304,29.6864,45.5934,True,Other/Random,29.69
1298,223.226,50.015,139.39,12472.5,146.769,234.0,17.26,50.079,33.5575,56.8602,38.1379,18.8509,4.925,32.8993,50.015,True,Other/Random,33.56
1299,171.793,30.921,206.85,12798.86,159.233,1044.0,36.46,35.9886,25.1737,40.4203,49.1509,32.3665,33.7693,20.2211,30.921,False,Other/Random,25.17
1300,326.421,49.268,45.17,13443.05,159.446,1575.0,44.78,50.5302,33.0049,57.7771,40.9926,12.4945,10.5176,32.5088,49.268,True,Other/Random,33.0
1301,6.115,25.482,8.35,13505.91,169.748,3753.0,69.13,29.2422,23.8918,39.5756,52.827,31.5208,37.3802,14.1157,25.482,True,Other/Random,23.89
1302,187.479,41.508,133.23,15989.94,164.432,1665.0,46.04,56.5514,41.7588,41.8816,48.9466,29.325,30.5113,41.399,41.508,False,Other/Random,41.76
1303,307.974,24.807,73.89,16769.61,149.053,855.0,32.99,32.9532,45.1696,33.7972,32.8652,26.8925,30.2227,30.8862,24.807,False,Other/Random,32.87
1304,332.123,43.795,54.45,963.87,179.405,5535.0,83.95,50.885,39.3138,47.3374,43.6823,17.1102,16.9072,37.9508,43.795,False,Other/Random,39.31
1305,328.349,52.328,48.08,2854.57,152.283,414.0,22.96,54.6725,36.3072,53.9375,43.4819,9.1304,10.9913,36.1631,47.6396,True,Other/Random,36.31
1306,156.541,44.426,178.39,4279.24,173.346,2313.0,54.27,50.6973,24.6354,48.4847,59.5777,20.4209,19.2766,24.6331,44.426,False,Other/Random,24.64
1307,38.326,54.131,323.15,6472.89,164.831,1116.0,37.7,54.1496,32.2684,52.8693,43.4885,19.6732,5.4614,32.2558,50.5264,True,Other/Random,32.27
1308,337.853,17.748,36.85,7543.29,159.691,1368.0,41.73,23.0095,33.8455,35.0073,41.7419,33.1628,38.81,16.9628,17.748,False,Other/Random,23.01
1309,358.676,10.682,330.3,7788.49,159.818,891.0,33.68,32.7687,45.885,17.5746,52.9593,15.3194,47.4054,31.0019,10.682,True,Other/Random,17.57
1310,346.63,4.955,27.93,8203.92,164.437,2061.0,51.23,15.3757,42.8003,30.8312,45.7341,30.6081,50.5622,14.652,4.955,True,Other/Random,15.38
1311,200.281,29.578,124.53,9827.97,155.7,990.0,35.5,45.6654,43.5671,31.1282,48.5845,27.3951,29.7485,38.7355,29.578,False,Other/Random,31.13
1312,240.008,15.256,108.14,9877.03,147.281,288.0,19.15,19.2973,42.6523,36.4005,33.6503,31.9686,40.1355,18.2541,15.256,False,Other/Random,19.3
1313,224.906,48.254,124.67,11053.09,187.922,4131.0,72.52,49.3012,39.9015,53.7439,32.6345,7.1865,6.482,37.8634,48.254,True,Other/Random,32.63
1314,224.012,50.766,129.7,11071.12,160.886,630.0,28.32,51.1283,38.1875,55.0173,35.0017,9.8252,4.0467,37.1063,50.766,True,Other/Random,35.0
1315,134.356,41.353,236.45,12698.57,173.809,2538.0,56.85,42.6817,38.0136,53.1771,30.1393,11.8033,13.391,33.521,41.353,True,Other/Random,30.14
1316,187.728,16.668,197.92,12772.57,157.602,792.0,31.76,30.512,37.6282,25.4887,52.6614,20.6631,42.315,25.4169,16.668,False,Other/Random,25.49
1317,190.279,19.921,183.63,12991.0,142.0,27.0,5.86,24.256,28.449,36.7925,49.7854,31.3296,39.5143,13.7469,19.921,True,Other/Random,24.26
1318,27.481,27.418,314.22,13933.29,145.286,63.0,8.96,32.866,32.9592,38.0918,39.8122,28.546,29.4206,24.1773,27.418,False,Other/Random,32.87
1319,28.833,46.214,328.09,14219.77,165.254,1278.0,40.34,46.3107,23.5103,59.3469,44.5463,23.0158,15.061,23.0687,46.214,False,Other/Random,23.51
1320,204.019,32.19,124.34,904.58,159.5,324.0,20.31,44.8413,41.3806,34.7841,45.557,28.7764,26.5255,36.8995,32.19,False,Other/Random,34.78
1321,290.189,9.514,52.41,1286.73,181.573,3915.0,70.6,19.8145,44.532,29.1627,40.6001,28.1594,46.2185,19.2645,9.514,True,Other/Random,19.81
1322,183.026,44.614,167.06,1695.04,165.101,1341.0,41.32,45.6473,11.0076,56.198,55.8429,36.3562,33.142,10.9898,44.614,True,goss,11.01
1323,154.096,49.537,222.16,2634.47,161.876,873.0,33.34,51.9758,31.1288,56.8138,46.0921,14.7269,15.9081,31.009,46.8129,True,Other/Random,31.13
1324,188.437,17.548,173.18,2805.39,157.258,279.0,18.85,17.6218,27.7439,46.6384,45.9351,42.9819,41.5641,2.8177,17.548,True,Other/Random,17.62
1325,163.698,30.107,180.08,2829.29,158.135,936.0,34.52,34.11,21.9998,41.4172,52.3603,28.7672,30.8271,16.2328,30.107,False,Other/Random,22.0
1326,216.353,26.19,127.84,4338.86,172.764,3321.0,65.03,30.5189,35.1184,39.0281,35.7178,26.7673,29.0329,23.9181,26.19,False,Other/Random,30.52
1327,190.503,47.008,148.8,4793.98,178.945,2943.0,61.21,51.125,25.1198,52.6002,47.3614,24.7475,27.6375,25.1195,44.012,False,Other/Random,25.12
1328,199.988,27.163,195.6,6159.12,193.658,9837.0,111.91,44.5014,38.2232,28.7184,60.3206,13.0944,31.6283,34.5774,27.163,True,Other/Random,28.72
1329,179.33,36.132,211.44,6747.66,170.64,1800.0,47.87,47.123,32.1487,38.746,55.5052,26.1619,35.8362,30.9011,36.132,False,Other/Random,32.15
1330,175.361,40.156,212.86,7171.98,170.565,2853.0,60.27,48.7435,29.9879,43.3867,51.8792,30.3273,32.5979,29.4498,40.156,False,Other/Random,29.99
1331,228.14,46.944,116.42,10872.35,184.733,3303.0,64.85,49.2811,44.5744,50.8933,30.0079,5.927,8.1614,41.2115,46.944,True,Other/Random,30.01
1332,239.223,48.546,128.74,11093.79,176.101,2133.0,52.11,49.1557,43.1735,60.3725,28.4129,17.5407,12.7318,40.1942,48.546,True,Other/Random,28.41
1333,101.139,43.066,235.36,11137.42,183.134,3825.0,69.79,48.792,50.1534,47.9048,27.7661,26.8853,27.7771,45.6086,43.066,False,Other/Random,27.77
1334,205.301,39.123,136.41,11409.11,177.448,2349.0,54.69,43.0346,30.3393,47.0749,42.5138,21.2028,21.1002,27.9425,39.123,False,Other/Random,30.34
1335,278.397,5.279,41.22,12335.63,181.438,3285.0,64.67,40.7123,58.0011,7.0121,56.3143,5.681,50.5645,40.6269,5.279,True,rotated_cube,7.01
1336,277.633,4.549,56.27,12526.66,190.219,4563.0,76.22,26.4837,50.4398,19.4378,48.006,19.1822,51.171,26.4332,4.549,True,Other/Random,19.44
1337,196.201,23.479,184.74,12985.69,166.183,1872.0,48.82,31.3627,29.5364,33.4956,52.3978,24.5181,35.4505,20.6328,23.479,False,Other/Random,29.54
1338,195.492,34.401,149.06,13829.2,176.293,2367.0,54.9,37.6145,23.7747,45.0582,46.3922,29.544,28.6169,19.9729,34.401,False,Other/Random,23.77
1339,190.841,6.867,127.64,14193.0,156.675,720.0,30.28,42.0583,56.263,7.698,58.0621,6.5592,49.1568,41.6113,6.867,True,rotated_cube,7.7
1340,310.283,29.438,68.53,15459.91,179.59,3816.0,69.7,34.8237,42.6779,39.2065,30.4083,21.8853,25.4792,31.2495,29.438,False,Other/Random,30.41
1341,349.568,30.233,43.7,16653.57,167.094,477.0,24.64,44.6638,38.7198,32.38,51.6848,25.6137,33.1376,35.0053,30.233,False,Other/Random,32.38
1342,185.824,21.407,171.4,16690.67,172.067,3240.0,64.23,21.5842,24.0531,47.1185,47.1716,41.9156,39.7768,3.8188,21.407,True,Other/Random,21.58
1343,267.764,6.271,115.1,334.63,152.829,315.0,20.03,23.6974,49.2262,22.9965,44.8037,22.6889,50.2549,23.6497,6.271,True,Other/Random,23.0
1344,2.561,44.445,358.9,2525.93,186.32,6327.0,89.75,44.4678,2.0183,61.4335,61.4096,43.2299,33.4758,1.9354,44.445,True,goss,2.02
1345,37.996,43.14,320.71,2584.79,158.838,333.0,20.59,43.1585,28.6027,60.6573,37.4822,20.1834,12.7287,26.5726,43.14,True,Other/Random,28.6
1346,304.422,18.424,41.93,2889.5,161.761,1692.0,46.41,22.8933,37.8677,36.2473,35.8105,32.0377,36.7338,19.3503,18.424,False,Other/Random,22.89
1347,182.725,27.39,198.05,4446.0,148.5,36.0,6.77,34.257,26.84,36.4117,52.9875,27.3053,37.762,20.5066,27.39,False,Other/Random,26.84
1348,218.842,19.776,126.91,4486.04,196.715,10270.0,114.35,24.3326,36.825,36.4324,36.2523,31.1586,35.1187,20.0048,19.776,False,Other/Random,24.33
1349,138.961,53.419,214.91,5263.8,148.8,90.0,10.7,53.7438,32.6404,51.1655,43.1447,22.9759,3.467,32.5986,52.7219,True,Other/Random,32.64
1350,69.345,26.479,249.3,5539.75,167.157,1665.0,46.04,48.791,56.3645,26.7243,43.4303,24.6911,31.9549,48.791,26.479,False,Other/Random,26.72
1351,39.782,19.18,300.49,5967.31,163.276,783.0,31.57,27.4485,40.3037,31.6315,37.7998,31.0568,35.665,24.3979,19.18,False,Other/Random,27.45
1352,314.105,32.332,54.2,6835.5,154.826,414.0,22.96,33.354,35.1059,48.5357,29.6572,19.5121,22.4116,25.9442,32.332,False,Other/Random,29.66
1353,321.817,17.3,62.76,7307.72,179.281,1314.0,40.9,29.9785,43.4177,26.706,40.9462,26.207,37.5971,27.8052,17.3,False,Other/Random,26.71
1354,28.868,15.692,311.52,8875.43,164.921,684.0,29.51,25.0691,38.9991,29.7782,41.7038,28.7629,39.8279,21.7955,15.692,False,Other/Random,25.07
1355,178.556,17.009,204.61,10234.22,157.781,576.0,27.08,28.6707,36.2978,27.6137,49.5748,23.7851,43.5157,23.2328,17.009,False,Other/Random,27.61
1356,257.973,35.416,73.88,11483.27,177.729,2520.0,56.64,44.9562,59.5805,39.105,28.1333,26.5926,29.8337,44.9371,35.416,False,Other/Random,28.13
1357,222.758,4.696,116.28,12672.0,151.125,72.0,9.57,21.4758,46.9928,24.4858,46.071,24.4576,50.0434,21.2869,4.696,True,Other/Random,21.48
1358,5.201,45.207,321.45,12847.52,169.681,819.0,32.29,55.6525,35.0663,46.6079,45.801,26.9259,31.5761,35.0505,45.0301,False,Other/Random,35.07
1359,186.648,34.115,191.97,12940.16,173.89,1476.0,43.35,38.7317,20.6935,42.8846,57.4782,29.1078,33.1631,17.8616,34.115,False,Other/Random,20.69
1360,234.177,1.905,163.35,15387.82,169.926,2916.0,60.93,37.5736,56.7531,7.7117,57.1133,7.4841,52.8556,37.5391,1.905,True,rotated_cube,7.71
1361,10.913,41.213,323.87,16082.75,184.096,6975.0,94.24,48.0278,29.3363,45.5283,51.4594,26.5095,28.3757,28.7118,41.213,False,Other/Random,29.34
1362,5.265,44.024,328.29,807.95,188.48,3996.0,71.33,51.0155,28.2083,47.5948,48.6116,28.1361,31.6244,28.1384,44.024,False,Other/Random,28.21
1363,26.703,39.761,309.67,917.17,166.724,783.0,31.57,46.0057,35.5589,44.9357,42.6735,20.0519,20.0092,33.2615,39.761,False,Other/Random,35.56
1364,212.0,49.3,130.05,3368.44,168.447,1449.0,42.95,52.2736,36.4225,54.5742,41.8441,10.4982,11.5821,35.8844,49.3,True,Other/Random,36.42
1365,197.911,36.743,131.88,3547.83,173.906,2007.0,50.55,47.2334,37.247,39.5128,48.3724,26.6375,26.1669,35.0447,36.743,False,Other/Random,37.25
1366,179.993,35.615,153.31,4103.0,154.0,54.0,8.29,44.249,28.2687,39.9068,56.0219,27.1258,36.3309,26.6957,35.615,False,Other/Random,28.27
1367,159.671,41.418,184.79,5270.65,154.059,153.0,13.96,44.1168,17.5162,50.4491,55.3294,28.429,22.5115,17.0219,41.418,False,Other/Random,17.52
1368,178.967,16.54,163.86,5647.23,172.259,3087.0,62.69,23.7998,33.0919,32.2879,48.6397,28.7918,43.8828,17.1327,16.54,False,Other/Random,23.8
1369,93.591,5.861,233.8,6947.78,185.323,2952.0,61.31,33.1175,53.6923,13.7023,50.6325,13.1152,50.4415,33.0539,5.861,True,rotated_cube,13.7
1370,90.758,32.23,300.98,8663.7,156.0,90.0,10.7,44.9359,56.3665,34.7849,34.0026,28.5151,36.8367,44.08,32.23,False,Other/Random,34.0
1371,11.335,23.971,334.66,8771.07,199.763,9081.0,107.53,27.7106,26.9694,39.0023,45.5594,34.2602,36.5205,15.6305,23.971,False,Other/Random,26.97
1372,313.692,42.677,63.64,9505.28,168.95,1080.0,37.08,45.9095,42.9296,50.5073,30.5159,10.5275,12.0981,38.4614,42.677,True,Other/Random,30.52
1373,148.758,51.697,226.07,9849.92,177.503,3330.0,65.11,53.6406,34.5899,55.626,43.5295,10.6499,11.4176,34.4429,47.8601,True,Other/Random,34.59
1374,200.933,50.79,137.75,10133.67,190.642,3618.0,67.87,54.8071,32.5192,55.7063,44.7763,15.284,19.5014,32.5181,43.6397,False,Other/Random,32.52
1375,240.254,46.693,110.19,10696.37,186.017,1638.0,45.67,47.6071,49.1813,52.1123,21.3027,2.2225,14.2498,43.0989,46.693,True,Other/Random,21.3
1376,149.159,46.487,223.69,10759.75,163.744,387.0,22.2,48.1349,30.9479,56.0098,41.5411,15.0654,13.6717,30.1564,46.487,True,Other/Random,30.95
1377,27.819,40.469,316.69,11768.23,183.66,2700.0,58.63,43.2162,29.6911,49.7178,41.2408,19.5976,19.0012,27.4906,40.469,False,Other/Random,29.69
1378,18.319,48.282,322.46,12279.52,159.13,207.0,16.23,51.7536,28.3614,54.3671,47.0452,19.2678,21.7564,28.3349,44.8788,False,Other/Random,28.36
